,RUC,Company_Name,DESCRIPTION_CIIU,CIIU,District,UBIGEO,Sector,PERIOD,PUBLICATION_DATE
1084,20162911962,CENTRO COMERCIAL MINERO INDUSTRIAL SRLTD,FAB. DE OTROS PROD. QUIMICOS NEOP.,2429,LIMA,150101,MANUFACTURA,2021,2023-06-26
1085,20131016639,ORICA MINING SERVICES PERU S.A.,FAB. DE OTROS PROD. QUIMICOS NEOP.,2429,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1086,20101026265,INDUSTRIAL BETA S.A.,FAB. DE OTROS PROD. QUIMICOS NEOP.,2429,ATE,150103,MANUFACTURA,2021,2023-06-26
1087,20101020739,Z ADITIVOS S A,FAB. DE OTROS PROD. QUIMICOS NEOP.,2429,CHORRILLOS,150108,MANUFACTURA,2021,2023-06-26
1088,20601254817,INDIGO QUIMICA S.A.C.,FAB. DE OTROS PROD. QUIMICOS NEOP.,2429,LURIN,150119,MANUFACTURA,2021,2023-06-26
1089,20553031002,SOLUCIONES QUIMICAS PARA LA MINERIA Y LA CONSTRUCCION SOCIEDAD ANONIMA CERRADA - SOQUIMIC S.A.C.,FAB. DE OTROS PROD. QUIMICOS NEOP.,2429,LURIN,150119,MANUFACTURA,2021,2023-06-26
1090,20100377358,CHEMICAL MINING S A,FAB. DE OTROS PROD. QUIMICOS NEOP.,2429,COMAS,150110,MANUFACTURA,2021,2023-06-26
1091,20213907477,INDUSTRIAS NACOL S.A.C.,FAB. DE OTROS PROD. QUIMICOS NEOP.,2429,SAN MIGUEL,150136,MANUFACTURA,2021,2023-06-26
1092,20336864713,AMTEX S.A.C.,FAB. DE OTROS PROD. QUIMICOS NEOP.,2429,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1093,20513180137,CORPORACION FARMACOLOGICA JJ SALUD SOCIEDAD ANONIMA CERRADA,FAB. DE PROD. FARMACEUTICOS.,2423,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1094,20100060150,HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS,FAB. DE PROD. FARMACEUTICOS.,2423,ATE,150103,MANUFACTURA,2021,2023-06-26
1095,20100677661,LABORATORIOS FARMACEUTICOS MARKOS S.A,FAB. DE PROD. FARMACEUTICOS.,2423,ATE,150103,MANUFACTURA,2021,2023-06-26
1096,20109346722,CIFARMA S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,SANTA ANITA,150137,MANUFACTURA,2021,2023-06-26
1097,20100278708,LABORATORIOS BIOMONT S A,FAB. DE PROD. FARMACEUTICOS.,2423,ATE,150103,MANUFACTURA,2021,2023-06-26
1098,20417180134,LABORATORIOS UNIDOS S.A.,FAB. DE PROD. FARMACEUTICOS.,2423,PUEBLO LIBRE,150121,MANUFACTURA,2021,2023-06-26
1099,20507172084,LABODEC S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,ATE,150103,MANUFACTURA,2021,2023-06-26
1100,20504073069,LABORATORIOS DROGAVET S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1101,20505550111,LABORATORIOS DELFARMA S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,SURQUILLO,150141,MANUFACTURA,2021,2023-06-26
1102,20601908965,SINTESIS Y EXTRACTOS S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,ATE,150103,MANUFACTURA,2021,2023-06-26
1105,20505578806,DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,SURQUILLO,150141,MANUFACTURA,2021,2023-06-26
1106,20347268683,LABORATORIOS AC FARMA S.A.,FAB. DE PROD. FARMACEUTICOS.,2423,ATE,150103,MANUFACTURA,2021,2023-06-26
1107,20377339461,B.BRAUN MEDICAL PERU S.A.,FAB. DE PROD. FARMACEUTICOS.,2423,ATE,150103,MANUFACTURA,2021,2023-06-26
1108,20429469407,LABORATORIO TEXTILES LOS ROSALES S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,SAN LUIS,150134,MANUFACTURA,2021,2023-06-26
1109,20100018625,MEDIFARMA S A,FAB. DE PROD. FARMACEUTICOS.,2423,LIMA,150101,MANUFACTURA,2021,2023-06-26
1110,20518110382,VITA PHARMA S.A.C,FAB. DE PROD. FARMACEUTICOS.,2423,LURIN,150119,MANUFACTURA,2021,2023-06-26
1111,20262996329,FARMINDUSTRIA S.A.,FAB. DE PROD. FARMACEUTICOS.,2423,LINCE,150116,MANUFACTURA,2021,2023-06-26
1112,20305284174,LABORATORIOS LANSIER S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,BREÑA,150105,MANUFACTURA,2021,2023-06-26
1113,20514710911,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,FAB. DE PROD. FARMACEUTICOS.,2423,PUEBLO LIBRE,150121,MANUFACTURA,2021,2023-06-26
1114,20101312519,LIMABANDA S.A.C.,FAB. DE CUBIERTOS DE CAUCHO.,2511,SAN LUIS,150134,MANUFACTURA,2021,2023-06-26
1115,20101588930,REYMOSA S.A.,FAB. DE PLASTICOS Y DE CAUCHO.,2413,LIMA,150101,MANUFACTURA,2021,2023-06-26
1116,20417432397,BIOGEN AGRO SOCIEDAD ANONIMA CERRADA - BIOGEN AGRO S.A.C.,FAB. DE PLAGUICIDAS Y OTROS PROD. QUIM.,2421,ATE,150103,MANUFACTURA,2021,2023-06-26
1118,20100141583,FARMEX S A,FAB. DE PLAGUICIDAS Y OTROS PROD. QUIM.,2421,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1119,20100316138,SERVICIOS Y FORMULACIONES INDUSTRIALES S .A (O) SERFI SA,FAB. DE PLAGUICIDAS Y OTROS PROD. QUIM.,2421,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1120,20126015900,PINTURAS DURON S.R.L,FAB. DE PINTURAS Y BARNICES.,2422,CARABAYLLO,150106,MANUFACTURA,2021,2023-06-26
1121,20503155096,INTERPAINTS S.A.C,FAB. DE PINTURAS Y BARNICES.,2422,LIMA,150101,MANUFACTURA,2021,2023-06-26
1122,20601146160,CORPORACION VELSALIT S.A.C.,FAB. DE PINTURAS Y BARNICES.,2422,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1123,20427862331,SHERWIN-WILLIAMS PERU S.R.L.,FAB. DE PINTURAS Y BARNICES.,2422,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1124,20100073723,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - CPPQ S.A.,FAB. DE PINTURAS Y BARNICES.,2422,EL AGUSTINO,150111,MANUFACTURA,2021,2023-06-26
1125,20600346149,ANYPSA CORPORATION SOCIEDAD ANONIMA - ANYPSA CORPORATION S.A.,FAB. DE PINTURAS Y BARNICES.,2422,CARABAYLLO,150106,MANUFACTURA,2021,2023-06-26
1126,20304634554,INDUBRAS S.A.C.,FAB. DE PINTURAS Y BARNICES.,2422,ATE,150103,MANUFACTURA,2021,2023-06-26
1127,20459099213,SOPRIN S.A.C.,FAB. DE PINTURAS Y BARNICES.,2422,CHORRILLOS,150108,MANUFACTURA,2021,2023-06-26
1128,20601777844,INDUSTRIAS JHOMERON S.A.,FAB. DE PINTURAS Y BARNICES.,2422,COMAS,150110,MANUFACTURA,2021,2023-06-26
1129,20514067377,CORPORACION CRONS PERU SOCIEDAD ANONIMA CERRADA,FAB. DE PINTURAS Y BARNICES.,2422,SAN MARTIN DE PORRES,150135,MANUFACTURA,2021,2023-06-26
1130,20100074029,YOBEL SUPPLY CHAIN MANAGEMENT S.A.,FAB. JABONES Y DETERGENTES.,2424,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1131,20100733910,INDUSTRIALIZADORA EUROPERUANA DE PRODUCTOS QUIMICOS SOCIEDAD ANONIMA CERRADA,FAB. JABONES Y DETERGENTES.,2424,LURIN,150119,MANUFACTURA,2021,2023-06-26
1133,20264846855,CLOROX PERU S.A.,FAB. JABONES Y DETERGENTES.,2424,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1134,20304819414,BLEND S.A.C.,FAB. JABONES Y DETERGENTES.,2424,CHORRILLOS,150108,MANUFACTURA,2021,2023-06-26
1135,20511451354,UNIBELL S.A.C.,FAB. JABONES Y DETERGENTES.,2424,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1137,20100173191,INDUSTRIAL EL SOL S.A.C.,FAB. OTROS PRODUCTOS DE CAUCHO.,2519,SAN LUIS,150134,MANUFACTURA,2021,2023-06-26
1138,20455996393,SIOM PERU S.A.C.,FAB. OTROS PRODUCTOS DE CAUCHO.,2519,SAN LUIS,150134,MANUFACTURA,2021,2023-06-26
1139,20333632650,LATEX Y PLASTICOS SRLTDA,FAB. OTROS PRODUCTOS DE CAUCHO.,2519,SAN MARTIN DE PORRES,150135,MANUFACTURA,2021,2023-06-26
1140,20509344974,TRANSGLOBAL REPRESENTACIONES S.A.C,FAB. OTROS PRODUCTOS DE CAUCHO.,2519,LIMA,150101,MANUFACTURA,2021,2023-06-26
1142,20553432252,INDELAT EVA SOCIEDAD ANONIMA CERRADA - INDELAT EVA S.A.C.,FAB. OTROS PRODUCTOS DE CAUCHO.,2519,INDEPENDENCIA,150112,MANUFACTURA,2021,2023-06-26
1143,20478158948,INDUSTRIAL YALE DEL PERU S.A.C.,FAB. OTROS PRODUCTOS DE CAUCHO.,2519,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1144,20538094995,LININGS S.A.,FAB. OTROS PRODUCTOS DE CAUCHO.,2519,LIMA,150101,MANUFACTURA,2021,2023-06-26
1145,20517914798,BETHLEHEM ENTERPRISES S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1146,20376113443,EUROTUBO S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LINCE,150116,MANUFACTURA,2021,2023-06-26
1147,20100050359,A W FABER CASTELL PERUANA S A,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1148,20100170095,LA VARESINA S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1149,20432427928,GEKA CORP S.A.C,FAB. DE PRODUCTOS DE PLASTICOS.,2520,COMAS,150110,MANUFACTURA,2021,2023-06-26
1150,20258924453,PLATERS S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,CHORRILLOS,150108,MANUFACTURA,2021,2023-06-26
1152,20556128384,INDUSTRIA NACIONAL DEL POLIESTIRENO S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1153,20215229883,METRO INDUSTRIAS PLASTICAS SOCIEDAD ANON,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1154,20513017147,PETROPACK S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1155,20502755316,CORPORACION BOLSIPOL S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1156,20515761013,INDUSTRIAS  PLASTICAS ASS S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1157,20100367395,PLASTICOS NACIONALES S A,FAB. DE PRODUCTOS DE PLASTICOS.,2520,INDEPENDENCIA,150112,MANUFACTURA,2021,2023-06-26
1159,20549172874,EFH INDUSTRIAL S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,MAGDALENA DEL MAR,150120,MANUFACTURA,2021,2023-06-26
1160,20538492028,INDUSTRIAS BASA SOCIEDAD ANONIMA CERRADA-INDUBASA S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,EL AGUSTINO,150111,MANUFACTURA,2021,2023-06-26
1161,20603130309,MOLECOR PERU S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1162,20341078076,ETSA PERU S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1163,20600797191,CORPORACION PAREDPLAST S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN MARTIN DE PORRES,150135,MANUFACTURA,2021,2023-06-26
1165,20546255299,PACKPLAST ENVOLTURAS SOCIEDAD ANONIMA CERRADA - PACKPLAST ENVOLTURAS S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1166,20305909611,MEXICHEM PERU S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,EL AGUSTINO,150111,MANUFACTURA,2021,2023-06-26
1167,20301494590,PISOPAK PERU S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1168,20100166730,VIPLASTIC PERU S.A.C,FAB. DE PRODUCTOS DE PLASTICOS.,2520,INDEPENDENCIA,150112,MANUFACTURA,2021,2023-06-26
1169,20374518519,INDUSTRIAS PANDA S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1171,20100069297,KURESA S A,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1172,20511131287,JESHUA ADONAI SOCIEDAD ANONIMA CERRADA,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1173,20100070546,REICOLITE PERUANA S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1174,20122720650,SURPACK S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1175,20603659091,CARTONPLAST S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1176,20395981839,PROCESADORA COMERCIALIZADORA MONTENEGRO SOCIEDAD ANONIMA CERRADA,FAB. DE PRODUCTOS DE PLASTICOS.,2520,COMAS,150110,MANUFACTURA,2021,2023-06-26
1177,20520533070,FORTIFLEX S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1178,20100403294,INVERSIONES SAN GABRIEL S A,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1180,20513320915,SAN MIGUEL INDUSTRIAS PET S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LIMA,150101,MANUFACTURA,2021,2023-06-26
1181,20507360751,INVERSIONES Y PROCESOS PLASTICOS BARRERA SOCIEDAD ANONIMA CERRADA - INVERSIONES PB S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1182,20100067324,ARTESCO S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1183,20100051169,NICOLL PERU S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1184,20383958581,PLASTICOS BOLSITEXS SOCIEDAD ANONIMA CERRADA,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1185,20504009212,FABRICACION Y COMERCIALIZACION INDUSTRIAL SAC,FAB. DE PRODUCTOS DE PLASTICOS.,2520,COMAS,150110,MANUFACTURA,2021,2023-06-26
1189,20506279187,MANUFACTURAS Y MOLDEOS PLASTICOS SOCIEDAD ANONIMA CERRADA,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1191,20476661472,INDUSTRIAS W.V. VALENTES S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,EL AGUSTINO,150111,MANUFACTURA,2021,2023-06-26
1192,20101607233,PLASTICOS BASICOS DE EXPORTACION S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SANTA ANITA,150137,MANUFACTURA,2021,2023-06-26
1193,20390259906,KINDUIT S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LIMA,150101,MANUFACTURA,2021,2023-06-26
1194,20600881036,BIOBOLSA E.I.R.L,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN LUIS,150134,MANUFACTURA,2021,2023-06-26
1197,20524501521,PVC GERFOR PERU S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1198,20508529890,DAYR INVERSIONES MULTIPLES SOCIEDAD ANONIMA CERRADA,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1199,20261332036,JAI PLAST SR LTDA,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN MARTIN DE PORRES,150135,MANUFACTURA,2021,2023-06-26
1200,20100131430,SACOS PISCO S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1201,20508873914,FIBRAFIL S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1202,20100067839,TUBOPLAST S A,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1203,20553429201,POLYROOF SOCIEDAD ANONIMA CERRADA - POLYROOF S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1204,20140699501,MAC CHEMICAL S A,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LIMA,150101,MANUFACTURA,2021,2023-06-26
1205,20505543174,KOPLAST INDUSTRIAL S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1206,20566030188,ECOPACKING CLAMSHELLS S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1208,20512976108,PLASTICOS A SOCIEDAD ANONIMA,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LIMA,150101,MANUFACTURA,2021,2023-06-26
1209,20125508716,XIMESA S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1210,20603300689,FABRICA DE COMPUESTOS PLASTICOS S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN MARTIN DE PORRES,150135,MANUFACTURA,2021,2023-06-26
1211,20101294359,PIERIPLAST S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1212,20123468679,CONTOMETROS ESPECIALES SOCIEDAD ANONIMA CERRADA-COESSAC,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LIMA,150101,MANUFACTURA,2021,2023-06-26
1213,20550638186,INNOVATION AND MINING SOLUTIONS E.I.R.L. - INMS E.I.R.L.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SANTA ANITA,150137,MANUFACTURA,2021,2023-06-26
1214,20100145902,TIGRE PERU - TUBOS Y CONEXIONES S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1215,20502351908,OPP FILM S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1216,20503497990,EUROGROUP S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,VILLA EL SALVADOR,150142,MANUFACTURA,2021,2023-06-26
1217,20516367670,OXYMAN COMERCIAL S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,LIMA,150101,MANUFACTURA,2021,2023-06-26
1218,20100812542,ROSTER SOCIEDAD ANONIMA,FAB. DE PROD. FARMACEUTICOS.,2423,SURQUILLO,150141,MANUFACTURA,2021,2023-06-26
1219,20101129153,LABORATORIOS ELIFARMA S A,FAB. DE PROD. FARMACEUTICOS.,2423,ATE,150103,MANUFACTURA,2021,2023-06-26
1220,20521698013,LABORATORIO QUIMICO VETERINARIO LABET S.A.C. - LABET S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,CARABAYLLO,150106,MANUFACTURA,2021,2023-06-26
1221,20490172514,GRUPO MONTALVO SOCIEDAD ANONIMA CERRADA,FAB. DE PROD. FARMACEUTICOS.,2423,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1222,20499935286,DEUTSCHE PHARMA S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,JESUS MARIA,150113,MANUFACTURA,2021,2023-06-26
1223,20517666361,LABORATORIOS GABBLAN S.A.C.,FAB. DE PROD. FARMACEUTICOS.,2423,LURIN,150119,MANUFACTURA,2021,2023-06-26
1224,20109161609,ROKER PERU SA,FAB. DE PROD. FARMACEUTICOS.,2423,SAN MARTIN DE PORRES,150135,MANUFACTURA,2021,2023-06-26
1225,20100373018,REENCAUCHADORA EL SOL S.A.C.,FAB. DE CUBIERTOS DE CAUCHO.,2511,SAN LUIS,150134,MANUFACTURA,2021,2023-06-26
1226,20374463277,LAMINADOS Y EXTRUIDOS DE CAUCHO S.A.C.,FAB. OTROS PRODUCTOS DE CAUCHO.,2519,INDEPENDENCIA,150112,MANUFACTURA,2021,2023-06-26
1227,20100175569,PERUPLAST S A,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1228,20502976169,MANUFACTURAS CIMA PERU SOCIEDAD ANONIMA CERRADA - MANUFACTURAS CIMA PERU S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1229,20512110810,AMERICAN MOLDS S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,EL AGUSTINO,150111,MANUFACTURA,2021,2023-06-26
1230,20517245268,CONSORCIO YCEK SOCIEDAD ANONIMA CERRADA,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1231,20603549920,BM. PLAST S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1232,20600269713,CORPORACION HIALSA S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1233,20600300220,INVERSIONES PLASTIDUCTO PERU S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1234,20100277213,EUROPLAST S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,ATE,150103,MANUFACTURA,2021,2023-06-26
1235,20101227082,PLASTICOS RIO SANTA S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,INDEPENDENCIA,150112,MANUFACTURA,2021,2023-06-26
1236,20600047842,TECNOFILM S.A.C,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE MIRAFLORES,150133,MANUFACTURA,2021,2023-06-26
1237,20463969877,INDUSTRIAS EUROPEAS S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1238,20378148813,AMFA VITRUM S.A.,FAB. VIDRIO Y PROD. DE VIDRIO,2610,LIMA,150101,MANUFACTURA,2021,2023-06-26
1240,20512516794,ENVASES DE VIDRIO SAC,FAB. VIDRIO Y PROD. DE VIDRIO,2610,LIMA,150101,MANUFACTURA,2021,2023-06-26
1241,20562978471,GLASSTEMPCORR S.A.C.,FAB. VIDRIO Y PROD. DE VIDRIO,2610,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1242,20100011701,OWENS-ILLINOIS PERU S.A.,FAB. VIDRIO Y PROD. DE VIDRIO,2610,LURIN,150119,MANUFACTURA,2021,2023-06-26
1243,20513640316,HEINZ - GLAS PERU S.A.C.,FAB. VIDRIO Y PROD. DE VIDRIO,2610,LIMA,150101,MANUFACTURA,2021,2023-06-26
1244,20502527283,TARRACO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,FAB. PROD. CERAMICA REFACTARIA.,2692,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1247,20502560221,FUNDENTE COPELAS Y CRISOLES S.A.C,FAB. PROD. CERAMICA REFACTARIA.,2692,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1248,20602020518,INVERSIONES NORLIMA SOCIEDAD ANONIMA,FAB. PROD. CERAMICA NO REFRACT. N. EST.,2691,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1249,20128255282,COMPAIA MINERA E INDUSTRIAL SAGITARIO S.A.,FAB. PROD. CERAMICA NO REFRACT. N. EST.,2691,JESUS MARIA,150113,MANUFACTURA,2021,2023-06-26
1251,20101500609,SERVICIOS PLASTICOS INDUSTRIALES  S A,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LIMA,150101,MANUFACTURA,2021,2023-06-26
1252,20101655394,INDUSTRIAS NIKO S A,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1253,20505520638,POLINPLAST S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LIMA,150101,MANUFACTURA,2021,2023-06-26
1254,20504863116,MATRITECH S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1255,20102262361,UNIONPLAST S A,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN LUIS,150134,MANUFACTURA,2021,2023-06-26
1256,20600827872,INDUSTRIA TERMO PLASTICA DEL PERU S.A.C. - INTERPLAST DEL PERU S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,EL AGUSTINO,150111,MANUFACTURA,2021,2023-06-26
1257,20419144836,PIONNISAN SOCIEDAD ANONIMA CERRADA,FAB. DE PRODUCTOS DE PLASTICOS.,2520,EL AGUSTINO,150111,MANUFACTURA,2021,2023-06-26
1258,20100182859,ENVASES Y ENVOLTURAS S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LURIN,150119,MANUFACTURA,2021,2023-06-26
1259,20552692625,SAPISCO CONTENEDORES S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1261,20471791068,INDUSTRIA PROCESADORA DEL PLASTICO SAC.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,INDEPENDENCIA,150112,MANUFACTURA,2021,2023-06-26
1262,20536341685,NEGOCIACIONES M & E S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1263,20125625780,NORSAC SA.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SURQUILLO,150141,MANUFACTURA,2021,2023-06-26
